// DEFI Series
// CSV File
// Firmware Version 1.02
// Software Version 1.04
[Head]
SondeName=DEFI2-L
SondeNo=0AAO032
SensorType=Q2B0
SensorType2=0101
SensorType3=60
Channel=2
Interval=1
SampleCnt=6526
StartTime=2024/08/09 09:30:00
EndTime=2024/08/09 11:19:47
StopTime=2024/08/09 11:20:11
Status=04000
DepAdjRho=1.0250
ImmersionEN=1
Old_ImmersionEN=1
CoefDate=2016/07/06
Immersion_Effect=1.41
Ch1=+9.603087e+03,-1.480245e-01,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=1.169766e-02,8.109043e-04,0.000000e00,0.000000e00,0.000000e00,0.000000e00,0.000000e00,0.000000e00,
[Item]
TimeStamp,PAR [umol/(m^2s)],Batt. [V],
2024/08/09 09:31:19,9.9,1.4,
2024/08/09 09:31:20,12.0,1.4,
2024/08/09 09:31:21,8.9,1.4,
2024/08/09 09:31:22,10.5,1.4,
2024/08/09 09:31:23,86.7,1.4,
2024/08/09 09:31:24,42.1,1.4,
2024/08/09 09:31:25,11.5,1.4,
2024/08/09 09:31:26,11.1,1.4,
2024/08/09 09:31:27,11.0,1.4,
2024/08/09 09:31:28,10.8,1.4,
2024/08/09 09:31:29,13.5,1.4,
2024/08/09 09:31:30,9.6,1.4,
2024/08/09 09:31:31,9.2,1.4,
2024/08/09 09:31:32,10.6,1.4,
2024/08/09 09:31:33,10.0,1.4,
2024/08/09 09:31:34,8.7,1.4,
2024/08/09 09:31:35,9.1,1.4,
2024/08/09 09:31:36,9.5,1.4,
2024/08/09 09:31:37,9.5,1.4,
2024/08/09 09:31:38,10.1,1.4,
2024/08/09 09:31:39,10.3,1.4,
2024/08/09 09:31:40,9.3,1.4,
2024/08/09 09:31:41,8.8,1.4,
2024/08/09 09:31:42,8.2,1.4,
2024/08/09 09:31:43,8.7,1.4,
2024/08/09 09:31:44,7.6,1.4,
2024/08/09 09:31:45,9.8,1.4,
2024/08/09 09:31:46,10.6,1.4,
2024/08/09 09:31:47,11.4,1.4,
2024/08/09 09:31:48,22.3,1.4,
2024/08/09 09:31:49,10.7,1.4,
2024/08/09 09:31:50,17.7,1.4,
2024/08/09 09:31:51,9.8,1.4,
2024/08/09 09:31:52,13.0,1.4,
2024/08/09 09:31:53,13.6,1.4,
2024/08/09 09:31:54,15.3,1.4,
2024/08/09 09:31:55,19.9,1.4,
2024/08/09 09:31:56,12.3,1.4,
2024/08/09 09:31:57,11.1,1.4,
2024/08/09 09:31:58,11.0,1.4,
2024/08/09 09:31:59,11.5,1.4,
2024/08/09 09:32:00,15.7,1.4,
2024/08/09 09:32:01,11.1,1.4,
2024/08/09 09:32:02,12.4,1.4,
2024/08/09 09:32:03,9.7,1.4,
2024/08/09 09:32:04,10.0,1.4,
2024/08/09 09:32:05,11.1,1.4,
2024/08/09 09:32:06,9.4,1.4,
2024/08/09 09:32:07,8.7,1.4,
2024/08/09 09:32:08,9.5,1.4,
2024/08/09 09:32:09,8.9,1.4,
2024/08/09 09:32:10,9.8,1.4,
2024/08/09 09:32:11,9.4,1.4,
2024/08/09 09:32:12,10.0,1.4,
2024/08/09 09:32:13,10.7,1.4,
2024/08/09 09:32:14,10.9,1.4,
2024/08/09 09:32:15,9.0,1.4,
2024/08/09 09:32:16,8.9,1.4,
2024/08/09 09:32:17,10.9,1.4,
2024/08/09 09:32:18,15.8,1.4,
2024/08/09 09:32:19,11.2,1.4,
2024/08/09 09:32:20,8.7,1.4,
2024/08/09 09:32:21,10.7,1.4,
2024/08/09 09:32:22,11.5,1.4,
2024/08/09 09:32:23,10.3,1.4,
2024/08/09 09:32:24,10.9,1.4,
2024/08/09 09:32:25,10.9,1.4,
2024/08/09 09:32:26,10.9,1.4,
2024/08/09 09:32:27,13.0,1.4,
2024/08/09 09:32:28,17.0,1.4,
2024/08/09 09:32:29,11.5,1.4,
2024/08/09 09:32:30,11.2,1.4,
2024/08/09 09:32:31,12.9,1.4,
2024/08/09 09:32:32,12.6,1.4,
2024/08/09 09:32:33,13.8,1.4,
2024/08/09 09:32:34,20.4,1.4,
2024/08/09 09:32:35,37.4,1.4,
2024/08/09 09:32:36,17.8,1.4,
2024/08/09 09:32:37,12.1,1.4,
2024/08/09 09:32:38,11.2,1.4,
2024/08/09 09:32:39,10.4,1.4,
2024/08/09 09:32:40,9.8,1.4,
2024/08/09 09:32:41,11.0,1.4,
2024/08/09 09:32:42,10.4,1.4,
2024/08/09 09:32:43,8.9,1.4,
2024/08/09 09:32:44,8.3,1.4,
2024/08/09 09:32:45,8.6,1.4,
2024/08/09 09:32:46,8.5,1.4,
2024/08/09 09:32:47,8.7,1.4,
2024/08/09 09:32:48,9.7,1.4,
2024/08/09 09:32:49,8.7,1.4,
2024/08/09 09:32:50,9.1,1.4,
2024/08/09 09:32:51,10.4,1.4,
2024/08/09 09:32:52,10.2,1.4,
2024/08/09 09:32:53,8.6,1.4,
2024/08/09 09:32:54,7.3,1.4,
2024/08/09 09:32:55,9.1,1.4,
2024/08/09 09:32:56,10.9,1.4,
2024/08/09 09:32:57,9.9,1.4,
2024/08/09 09:32:58,13.8,1.4,
2024/08/09 09:32:59,36.6,1.4,
2024/08/09 09:33:00,29.5,1.4,
2024/08/09 09:33:01,20.4,1.4,
2024/08/09 09:33:02,17.1,1.4,
2024/08/09 09:33:03,11.7,1.4,
2024/08/09 09:33:04,15.2,1.4,
2024/08/09 09:33:05,13.4,1.4,
2024/08/09 09:33:06,9.5,1.4,
2024/08/09 09:33:07,11.0,1.4,
2024/08/09 09:33:08,16.0,1.4,
2024/08/09 09:33:09,11.2,1.4,
2024/08/09 09:33:10,16.7,1.4,
2024/08/09 09:33:11,12.8,1.4,
2024/08/09 09:33:12,11.0,1.4,
2024/08/09 09:33:13,10.9,1.4,
2024/08/09 09:33:14,11.1,1.4,
2024/08/09 09:33:15,12.2,1.4,
2024/08/09 09:33:16,10.9,1.4,
2024/08/09 09:33:17,9.4,1.4,
2024/08/09 09:33:18,10.8,1.4,
2024/08/09 09:33:19,10.8,1.4,
2024/08/09 09:33:20,9.9,1.4,
2024/08/09 09:33:21,11.2,1.4,
2024/08/09 09:33:22,9.1,1.4,
2024/08/09 09:33:23,10.6,1.4,
2024/08/09 09:33:24,10.5,1.4,
2024/08/09 09:33:25,14.2,1.4,
2024/08/09 09:33:26,10.6,1.4,
2024/08/09 09:33:27,9.6,1.4,
2024/08/09 09:33:28,8.7,1.4,
2024/08/09 09:33:29,10.3,1.4,
2024/08/09 09:33:30,11.1,1.4,
2024/08/09 09:33:31,12.1,1.4,
2024/08/09 09:33:32,12.1,1.4,
2024/08/09 09:33:33,13.9,1.4,
2024/08/09 09:33:34,8.5,1.4,
2024/08/09 09:33:35,8.0,1.4,
2024/08/09 09:33:36,7.9,1.4,
2024/08/09 09:33:37,9.2,1.4,
2024/08/09 09:33:38,8.6,1.4,
2024/08/09 09:33:39,9.5,1.4,
2024/08/09 09:33:40,11.1,1.4,
2024/08/09 09:33:41,11.0,1.4,
2024/08/09 09:33:42,10.7,1.4,
2024/08/09 09:33:43,10.9,1.4,
2024/08/09 09:33:44,10.6,1.4,
2024/08/09 09:33:45,8.8,1.4,
2024/08/09 09:33:46,9.7,1.4,
2024/08/09 09:33:47,9.1,1.4,
2024/08/09 09:33:48,11.1,1.4,
2024/08/09 09:33:49,10.9,1.4,
2024/08/09 09:33:50,11.0,1.4,
2024/08/09 09:33:51,9.3,1.4,
2024/08/09 09:33:52,9.0,1.4,
2024/08/09 09:33:53,8.1,1.4,
2024/08/09 09:33:54,11.6,1.4,
2024/08/09 09:33:55,10.4,1.4,
2024/08/09 09:33:56,8.4,1.4,
2024/08/09 09:33:57,8.9,1.4,
2024/08/09 09:33:58,8.9,1.4,
2024/08/09 09:33:59,6.6,1.4,
2024/08/09 09:34:00,8.3,1.4,
2024/08/09 09:34:01,9.0,1.4,
2024/08/09 09:34:02,8.3,1.4,
2024/08/09 09:34:03,9.0,1.4,
2024/08/09 09:34:04,9.1,1.4,
2024/08/09 09:34:05,6.9,1.4,
2024/08/09 09:34:06,6.5,1.4,
2024/08/09 09:34:07,10.2,1.4,
2024/08/09 09:34:08,9.3,1.4,
2024/08/09 09:34:09,9.6,1.4,
2024/08/09 09:34:10,8.6,1.4,
2024/08/09 09:34:11,7.1,1.4,
2024/08/09 09:34:12,8.4,1.4,
2024/08/09 09:34:13,8.7,1.4,
2024/08/09 09:34:14,8.9,1.4,
2024/08/09 09:34:15,8.6,1.4,
2024/08/09 09:34:16,6.8,1.4,
2024/08/09 09:34:17,6.8,1.4,
2024/08/09 09:34:18,6.8,1.4,
2024/08/09 09:34:19,9.0,1.4,
2024/08/09 09:34:20,8.1,1.4,
2024/08/09 09:34:21,8.5,1.4,
2024/08/09 09:34:22,10.8,1.4,
2024/08/09 09:34:23,23.0,1.4,
2024/08/09 09:34:24,8.9,1.4,
2024/08/09 09:34:25,8.5,1.4,
2024/08/09 09:34:26,13.4,1.4,
2024/08/09 09:34:27,10.2,1.4,
2024/08/09 09:34:28,7.9,1.4,
2024/08/09 09:34:29,7.3,1.4,
2024/08/09 09:34:30,6.5,1.4,
2024/08/09 09:34:31,8.1,1.4,
2024/08/09 09:34:32,9.1,1.4,
2024/08/09 09:34:33,9.3,1.4,
2024/08/09 09:34:34,9.7,1.4,
2024/08/09 09:34:35,8.5,1.4,
2024/08/09 09:34:36,6.7,1.4,
2024/08/09 09:34:37,7.8,1.4,
2024/08/09 09:34:38,6.6,1.4,
2024/08/09 09:34:39,7.7,1.4,
2024/08/09 09:34:40,9.3,1.4,
2024/08/09 09:34:41,7.9,1.4,
2024/08/09 09:34:42,6.6,1.4,
2024/08/09 09:34:43,6.3,1.4,
2024/08/09 09:34:44,8.1,1.4,
2024/08/09 09:34:45,8.7,1.4,
2024/08/09 09:34:46,19.5,1.4,
2024/08/09 09:34:47,15.8,1.4,
2024/08/09 09:34:48,8.8,1.4,
2024/08/09 09:34:49,8.4,1.4,
2024/08/09 09:34:50,10.0,1.4,
2024/08/09 09:34:51,14.6,1.4,
2024/08/09 09:34:52,9.2,1.4,
2024/08/09 09:34:53,9.0,1.4,
2024/08/09 09:34:54,9.0,1.4,
2024/08/09 09:34:55,7.8,1.4,
2024/08/09 09:34:56,9.9,1.4,
2024/08/09 09:34:57,10.2,1.4,
2024/08/09 09:34:58,8.7,1.4,
2024/08/09 09:34:59,9.0,1.4,
2024/08/09 09:35:00,9.5,1.4,
2024/08/09 09:35:01,11.0,1.4,
2024/08/09 09:35:02,9.7,1.4,
2024/08/09 09:35:03,6.7,1.4,
2024/08/09 09:35:04,6.3,1.4,
2024/08/09 09:35:05,6.5,1.4,
2024/08/09 09:35:06,9.0,1.4,
2024/08/09 09:35:07,7.4,1.4,
2024/08/09 09:35:08,7.1,1.4,
2024/08/09 09:35:09,6.3,1.4,
2024/08/09 09:35:10,6.4,1.4,
2024/08/09 09:35:11,6.6,1.4,
2024/08/09 09:35:12,6.5,1.4,
2024/08/09 09:35:13,6.8,1.4,
2024/08/09 09:35:14,6.4,1.4,
2024/08/09 09:35:15,6.7,1.4,
2024/08/09 09:35:16,8.4,1.4,
2024/08/09 09:35:17,7.1,1.4,
2024/08/09 09:35:18,7.1,1.4,
2024/08/09 09:35:19,6.5,1.4,
2024/08/09 09:35:20,6.4,1.4,
2024/08/09 09:35:21,7.0,1.4,
2024/08/09 09:35:22,7.6,1.4,
2024/08/09 09:35:23,8.9,1.4,
2024/08/09 09:35:24,6.6,1.4,
2024/08/09 09:35:25,6.6,1.4,
2024/08/09 09:35:26,9.0,1.4,
2024/08/09 09:35:27,8.4,1.4,
2024/08/09 09:35:28,8.7,1.4,
2024/08/09 09:35:29,9.5,1.4,
2024/08/09 09:35:30,8.3,1.4,
2024/08/09 09:35:31,8.3,1.4,
2024/08/09 09:35:32,8.7,1.4,
2024/08/09 09:35:33,9.7,1.4,
2024/08/09 09:35:34,13.0,1.4,
2024/08/09 09:35:35,8.6,1.4,
2024/08/09 09:35:36,10.9,1.4,
2024/08/09 09:35:37,13.3,1.4,
2024/08/09 09:35:38,14.6,1.4,
2024/08/09 09:35:39,19.5,1.4,
2024/08/09 09:35:40,48.7,1.4,
2024/08/09 09:35:41,15.7,1.4,
2024/08/09 09:35:42,10.5,1.4,
2024/08/09 09:35:43,8.7,1.4,
2024/08/09 09:35:44,9.7,1.4,
2024/08/09 09:35:45,8.9,1.4,
2024/08/09 09:35:46,10.9,1.4,
2024/08/09 09:35:47,11.1,1.4,
2024/08/09 09:35:48,10.6,1.4,
2024/08/09 09:35:49,7.8,1.4,
2024/08/09 09:35:50,7.6,1.4,
2024/08/09 09:35:51,8.0,1.4,
2024/08/09 09:35:52,7.2,1.4,
2024/08/09 09:35:53,7.1,1.4,
2024/08/09 09:35:54,7.7,1.4,
2024/08/09 09:35:55,7.0,1.4,
2024/08/09 09:35:56,6.8,1.4,
2024/08/09 09:35:57,7.4,1.4,
2024/08/09 09:35:58,6.4,1.4,
2024/08/09 09:35:59,6.5,1.4,
2024/08/09 09:36:00,6.4,1.4,
2024/08/09 09:36:01,7.0,1.4,
2024/08/09 09:36:02,6.4,1.4,
2024/08/09 09:36:03,6.7,1.4,
2024/08/09 09:36:04,6.7,1.4,
2024/08/09 09:36:05,6.4,1.4,
2024/08/09 09:36:06,6.3,1.4,
2024/08/09 09:36:07,6.6,1.4,
2024/08/09 09:36:08,6.7,1.4,
2024/08/09 09:36:09,6.6,1.4,
2024/08/09 09:36:10,6.7,1.4,
2024/08/09 09:36:11,6.4,1.4,
2024/08/09 09:36:12,7.1,1.4,
2024/08/09 09:36:13,6.4,1.4,
2024/08/09 09:36:14,6.6,1.4,
2024/08/09 09:36:15,6.4,1.4,
2024/08/09 09:36:16,7.0,1.4,
2024/08/09 09:36:17,6.6,1.4,
2024/08/09 09:36:18,7.2,1.4,
2024/08/09 09:36:19,6.7,1.4,
2024/08/09 09:36:20,6.6,1.4,
2024/08/09 09:36:21,6.3,1.4,
2024/08/09 09:36:22,6.4,1.4,
2024/08/09 09:36:23,6.4,1.4,
2024/08/09 09:36:24,6.5,1.4,
2024/08/09 09:36:25,6.8,1.4,
2024/08/09 09:36:26,6.9,1.4,
2024/08/09 09:36:27,6.3,1.4,
2024/08/09 09:36:28,6.3,1.4,
2024/08/09 09:36:29,6.4,1.4,
2024/08/09 09:36:30,6.4,1.4,
2024/08/09 09:36:31,6.4,1.4,
2024/08/09 09:36:32,6.3,1.4,
2024/08/09 09:36:33,6.3,1.4,
2024/08/09 09:36:34,6.4,1.4,
2024/08/09 09:36:35,6.1,1.4,
2024/08/09 09:36:36,6.4,1.4,
2024/08/09 09:36:37,6.5,1.4,
2024/08/09 09:36:38,6.3,1.4,
2024/08/09 09:36:39,6.2,1.4,
2024/08/09 09:36:40,5.0,1.4,
2024/08/09 09:36:41,5.3,1.4,
2024/08/09 09:36:42,6.2,1.4,
2024/08/09 09:36:43,4.5,1.4,
2024/08/09 09:36:44,4.8,1.4,
2024/08/09 09:36:45,3.8,1.4,
2024/08/09 09:36:46,5.0,1.4,
2024/08/09 09:36:47,5.1,1.4,
2024/08/09 09:36:48,9.2,1.4,
2024/08/09 09:36:49,7.1,1.4,
2024/08/09 09:36:50,5.4,1.4,
2024/08/09 09:36:51,4.7,1.4,
2024/08/09 09:36:52,5.5,1.4,
2024/08/09 09:36:53,5.1,1.4,
2024/08/09 09:36:54,4.3,1.4,
2024/08/09 09:36:55,4.6,1.4,
2024/08/09 09:36:56,4.9,1.4,
2024/08/09 09:36:57,4.8,1.4,
2024/08/09 09:36:58,5.2,1.4,
2024/08/09 09:36:59,5.7,1.4,
2024/08/09 09:37:00,6.3,1.4,
2024/08/09 09:37:01,6.2,1.4,
2024/08/09 09:37:02,5.9,1.4,
2024/08/09 09:37:03,6.0,1.4,
2024/08/09 09:37:04,5.6,1.4,
2024/08/09 09:37:05,6.0,1.4,
2024/08/09 09:37:06,5.3,1.4,
2024/08/09 09:37:07,5.4,1.4,
2024/08/09 09:37:08,5.7,1.4,
2024/08/09 09:37:09,4.9,1.4,
2024/08/09 09:37:10,5.3,1.4,
2024/08/09 09:37:11,5.6,1.4,
2024/08/09 09:37:12,5.1,1.4,
2024/08/09 09:37:13,5.1,1.4,
2024/08/09 09:37:14,4.6,1.4,
2024/08/09 09:37:15,4.7,1.4,
2024/08/09 09:37:16,5.1,1.4,
2024/08/09 09:37:17,4.8,1.4,
2024/08/09 09:37:18,4.9,1.4,
2024/08/09 09:37:19,4.4,1.4,
2024/08/09 09:37:20,4.5,1.4,
2024/08/09 09:37:21,4.6,1.4,
2024/08/09 09:37:22,4.3,1.4,
2024/08/09 09:37:23,5.1,1.4,
2024/08/09 09:37:24,5.1,1.4,
2024/08/09 09:37:25,4.4,1.4,
2024/08/09 09:37:26,4.3,1.4,
2024/08/09 09:37:27,4.2,1.4,
2024/08/09 09:37:28,4.2,1.4,
2024/08/09 09:37:29,4.3,1.4,
2024/08/09 09:37:30,4.3,1.4,
2024/08/09 09:37:31,4.2,1.4,
2024/08/09 09:37:32,4.3,1.4,
2024/08/09 09:37:33,4.4,1.4,
2024/08/09 09:37:34,4.4,1.4,
2024/08/09 09:37:35,4.4,1.4,
2024/08/09 09:37:36,4.5,1.4,
2024/08/09 09:37:37,4.8,1.4,
2024/08/09 09:37:38,5.0,1.4,
2024/08/09 09:37:39,4.8,1.4,
2024/08/09 09:37:40,4.5,1.4,
2024/08/09 09:37:41,4.1,1.4,
2024/08/09 09:37:42,3.9,1.4,
2024/08/09 09:37:43,4.0,1.4,
2024/08/09 09:37:44,4.2,1.4,
2024/08/09 09:37:45,6.3,1.4,
2024/08/09 09:37:46,10.2,1.4,
2024/08/09 09:37:47,7.8,1.4,
2024/08/09 09:37:48,1.9,1.4,
2024/08/09 09:37:49,2.9,1.4,
2024/08/09 09:37:50,3.2,1.4,
2024/08/09 09:37:51,3.3,1.4,
2024/08/09 09:37:52,3.6,1.4,
2024/08/09 09:37:53,9.4,1.4,
2024/08/09 09:37:54,11.1,1.4,
2024/08/09 09:37:55,11.9,1.4,
2024/08/09 09:37:56,9.9,1.4,
2024/08/09 09:37:57,7.1,1.4,
2024/08/09 09:37:58,8.0,1.4,
2024/08/09 09:37:59,7.0,1.4,
2024/08/09 09:38:00,6.4,1.4,
2024/08/09 09:38:01,6.3,1.4,
2024/08/09 09:38:02,6.3,1.4,
2024/08/09 09:38:03,6.2,1.4,
2024/08/09 09:38:04,5.7,1.4,
2024/08/09 09:38:05,6.0,1.4,
2024/08/09 09:38:06,6.0,1.4,
2024/08/09 09:38:07,6.1,1.4,
2024/08/09 09:38:08,7.9,1.4,
2024/08/09 09:38:09,5.2,1.4,
2024/08/09 09:38:10,3.9,1.4,
2024/08/09 09:38:11,3.6,1.4,
2024/08/09 09:38:12,4.7,1.4,
2024/08/09 09:38:13,6.1,1.4,
2024/08/09 09:38:14,2.8,1.4,
2024/08/09 09:38:15,3.5,1.4,
2024/08/09 09:38:16,3.3,1.4,
2024/08/09 09:38:17,3.3,1.4,
2024/08/09 09:38:18,3.0,1.4,
2024/08/09 09:38:19,3.1,1.4,
2024/08/09 09:38:20,4.2,1.4,
2024/08/09 09:38:21,6.3,1.4,
2024/08/09 09:38:22,116.0,1.4,
2024/08/09 09:38:23,107.2,1.4,
2024/08/09 09:38:24,102.9,1.4,
2024/08/09 09:38:25,152.9,1.4,
2024/08/09 09:38:26,19.4,1.4,
2024/08/09 09:38:27,21.0,1.4,
2024/08/09 09:38:28,15.9,1.4,
2024/08/09 09:38:29,109.0,1.4,
2024/08/09 09:38:30,24.6,1.4,
2024/08/09 09:38:31,91.5,1.4,
2024/08/09 09:38:32,107.1,1.4,
2024/08/09 09:38:33,20.5,1.4,
2024/08/09 09:38:34,9.3,1.4,
2024/08/09 09:38:35,6.4,1.4,
2024/08/09 09:38:36,4.5,1.4,
2024/08/09 09:38:37,4.3,1.4,
2024/08/09 09:38:38,6.6,1.4,
2024/08/09 09:38:39,1.0,1.4,
2024/08/09 09:38:40,10.3,1.4,
2024/08/09 09:38:41,718.3,1.4,
2024/08/09 09:38:42,79.6,1.4,
2024/08/09 09:38:43,11.4,1.4,
2024/08/09 09:38:44,525.3,1.4,
2024/08/09 09:38:45,593.5,1.4,
2024/08/09 09:38:46,600.4,1.4,
2024/08/09 09:38:47,607.7,1.4,
2024/08/09 09:38:48,612.3,1.4,
2024/08/09 09:38:49,602.6,1.4,
2024/08/09 09:38:50,621.0,1.4,
2024/08/09 09:38:51,598.6,1.4,
2024/08/09 09:38:52,559.7,1.4,
2024/08/09 09:38:53,577.7,1.4,
2024/08/09 09:38:54,605.2,1.4,
2024/08/09 09:38:55,515.1,1.4,
2024/08/09 09:38:56,504.0,1.4,
2024/08/09 09:38:57,556.1,1.4,
2024/08/09 09:38:58,334.3,1.4,
2024/08/09 09:38:59,448.8,1.4,
2024/08/09 09:39:00,318.7,1.4,
2024/08/09 09:39:01,308.6,1.4,
2024/08/09 09:39:02,464.6,1.4,
2024/08/09 09:39:03,94.8,1.4,
2024/08/09 09:39:04,87.1,1.4,
2024/08/09 09:39:05,78.5,1.4,
2024/08/09 09:39:06,73.3,1.4,
2024/08/09 09:39:07,72.9,1.4,
2024/08/09 09:39:08,72.5,1.4,
2024/08/09 09:39:09,70.0,1.4,
2024/08/09 09:39:10,68.7,1.4,
2024/08/09 09:39:11,66.5,1.4,
2024/08/09 09:39:12,63.6,1.4,
2024/08/09 09:39:13,30.2,1.4,
2024/08/09 09:39:14,40.8,1.4,
2024/08/09 09:39:15,39.0,1.4,
2024/08/09 09:39:16,53.4,1.4,
2024/08/09 09:39:17,51.6,1.4,
2024/08/09 09:39:18,51.0,1.4,
2024/08/09 09:39:19,50.3,1.4,
2024/08/09 09:39:20,55.3,1.4,
2024/08/09 09:39:21,54.4,1.4,
2024/08/09 09:39:22,49.8,1.4,
2024/08/09 09:39:23,51.4,1.4,
2024/08/09 09:39:24,56.1,1.4,
2024/08/09 09:39:25,54.9,1.4,
2024/08/09 09:39:26,53.6,1.4,
2024/08/09 09:39:27,53.5,1.4,
2024/08/09 09:39:28,51.3,1.4,
2024/08/09 09:39:29,52.2,1.4,
2024/08/09 09:39:30,50.5,1.4,
2024/08/09 09:39:31,42.6,1.4,
2024/08/09 09:39:32,44.9,1.4,
2024/08/09 09:39:33,39.8,1.4,
2024/08/09 09:39:34,44.9,1.4,
2024/08/09 09:39:35,48.9,1.4,
2024/08/09 09:39:36,48.3,1.4,
2024/08/09 09:39:37,48.8,1.4,
2024/08/09 09:39:38,48.8,1.4,
2024/08/09 09:39:39,68.6,1.4,
2024/08/09 09:39:40,77.5,1.4,
2024/08/09 09:39:41,87.0,1.4,
2024/08/09 09:39:42,96.1,1.4,
2024/08/09 09:39:43,98.5,1.4,
2024/08/09 09:39:44,95.1,1.4,
2024/08/09 09:39:45,97.6,1.4,
2024/08/09 09:39:46,99.5,1.4,
2024/08/09 09:39:47,101.0,1.4,
2024/08/09 09:39:48,103.3,1.4,
2024/08/09 09:39:49,103.6,1.4,
2024/08/09 09:39:50,102.2,1.4,
2024/08/09 09:39:51,104.3,1.4,
2024/08/09 09:39:52,97.9,1.4,
2024/08/09 09:39:53,94.0,1.4,
2024/08/09 09:39:54,94.7,1.4,
2024/08/09 09:39:55,91.7,1.4,
2024/08/09 09:39:56,91.3,1.4,
2024/08/09 09:39:57,91.6,1.4,
