// DEFI Series
// CSV File
// Firmware Version 1.02
// Software Version 1.04
[Head]
SondeName=DEFI2-T
SondeNo=0AAF045
SensorType=T2B0
SensorType2=0301
SensorType3=60
Channel=2
Interval=1
SampleCnt=34265
StartTime=2024/08/09 09:30:00
EndTime=2024/08/09 19:01:04
StopTime=2024/08/09 19:01:04
Status=01000
DepAdjRho=1.0250
ImmersionEN=1
CoefDate=2016/09/05
Immersion_Effect=0
Ch1=-1.422639e+01,+1.566039e-03,-2.764373e-08,+6.512312e-13,-8.389325e-18,+5.553366e-23,+0.000000e+00,+0.000000e+00,
Ch2=1.169766e-02,8.109043e-04,0.000000e00,0.000000e00,0.000000e00,0.000000e00,0.000000e00,0.000000e00,
[Item]
TimeStamp,Temp. [degC],Batt. [V],
2024/08/09 09:30:38,32.577,1.4,
2024/08/09 09:30:39,32.580,1.4,
2024/08/09 09:30:40,32.583,1.4,
2024/08/09 09:30:41,32.585,1.4,
2024/08/09 09:30:42,32.587,1.4,
2024/08/09 09:30:43,32.589,1.4,
2024/08/09 09:30:44,32.590,1.4,
2024/08/09 09:30:45,32.594,1.4,
2024/08/09 09:30:46,32.596,1.4,
2024/08/09 09:30:47,32.598,1.4,
2024/08/09 09:30:48,32.601,1.4,
2024/08/09 09:30:49,32.605,1.4,
2024/08/09 09:30:50,32.612,1.4,
2024/08/09 09:30:51,32.618,1.4,
2024/08/09 09:30:52,32.627,1.4,
2024/08/09 09:30:53,32.636,1.4,
2024/08/09 09:30:54,32.648,1.4,
2024/08/09 09:30:55,32.658,1.4,
2024/08/09 09:30:56,32.670,1.4,
2024/08/09 09:30:57,32.679,1.4,
2024/08/09 09:30:58,32.685,1.4,
2024/08/09 09:30:59,32.688,1.4,
2024/08/09 09:31:00,32.690,1.4,
2024/08/09 09:31:01,32.689,1.4,
2024/08/09 09:31:02,32.687,1.4,
2024/08/09 09:31:03,32.683,1.4,
2024/08/09 09:31:04,32.677,1.4,
2024/08/09 09:31:05,32.671,1.4,
2024/08/09 09:31:06,32.665,1.4,
2024/08/09 09:31:07,32.658,1.4,
2024/08/09 09:31:08,32.652,1.4,
2024/08/09 09:31:09,32.644,1.4,
2024/08/09 09:31:10,32.638,1.4,
2024/08/09 09:31:11,32.632,1.4,
2024/08/09 09:31:12,32.624,1.4,
2024/08/09 09:31:13,32.618,1.4,
2024/08/09 09:31:14,32.612,1.4,
2024/08/09 09:31:15,32.605,1.4,
2024/08/09 09:31:16,32.599,1.4,
2024/08/09 09:31:17,32.593,1.4,
2024/08/09 09:31:18,32.587,1.4,
2024/08/09 09:31:19,32.582,1.4,
2024/08/09 09:31:20,32.577,1.4,
2024/08/09 09:31:21,32.568,1.4,
2024/08/09 09:31:22,32.563,1.4,
2024/08/09 09:31:23,32.562,1.4,
2024/08/09 09:31:24,32.564,1.4,
2024/08/09 09:31:25,32.567,1.4,
2024/08/09 09:31:26,32.570,1.4,
2024/08/09 09:31:27,32.578,1.4,
2024/08/09 09:31:28,32.584,1.4,
2024/08/09 09:31:29,32.589,1.4,
2024/08/09 09:31:30,32.592,1.4,
2024/08/09 09:31:31,32.596,1.4,
2024/08/09 09:31:32,32.598,1.4,
2024/08/09 09:31:33,32.598,1.4,
2024/08/09 09:31:34,32.598,1.4,
2024/08/09 09:31:35,32.598,1.4,
2024/08/09 09:31:36,32.595,1.4,
2024/08/09 09:31:37,32.590,1.4,
2024/08/09 09:31:38,32.587,1.4,
2024/08/09 09:31:39,32.584,1.4,
2024/08/09 09:31:40,32.580,1.4,
2024/08/09 09:31:41,32.576,1.4,
2024/08/09 09:31:42,32.569,1.4,
2024/08/09 09:31:43,32.565,1.4,
2024/08/09 09:31:44,32.560,1.4,
2024/08/09 09:31:45,32.555,1.4,
2024/08/09 09:31:46,32.550,1.4,
2024/08/09 09:31:47,32.546,1.4,
2024/08/09 09:31:48,32.542,1.4,
2024/08/09 09:31:49,32.542,1.4,
2024/08/09 09:31:50,32.543,1.4,
2024/08/09 09:31:51,32.543,1.4,
2024/08/09 09:31:52,32.547,1.4,
2024/08/09 09:31:53,32.550,1.4,
2024/08/09 09:31:54,32.555,1.4,
2024/08/09 09:31:55,32.563,1.4,
2024/08/09 09:31:56,32.568,1.4,
2024/08/09 09:31:57,32.575,1.4,
2024/08/09 09:31:58,32.581,1.4,
2024/08/09 09:31:59,32.587,1.4,
2024/08/09 09:32:00,32.594,1.4,
2024/08/09 09:32:01,32.600,1.4,
2024/08/09 09:32:02,32.604,1.4,
2024/08/09 09:32:03,32.609,1.4,
2024/08/09 09:32:04,32.613,1.4,
2024/08/09 09:32:05,32.616,1.4,
2024/08/09 09:32:06,32.617,1.4,
2024/08/09 09:32:07,32.617,1.4,
2024/08/09 09:32:08,32.615,1.4,
2024/08/09 09:32:09,32.608,1.4,
2024/08/09 09:32:10,32.602,1.4,
2024/08/09 09:32:11,32.597,1.4,
2024/08/09 09:32:12,32.594,1.4,
2024/08/09 09:32:13,32.589,1.4,
2024/08/09 09:32:14,32.584,1.4,
2024/08/09 09:32:15,32.579,1.4,
2024/08/09 09:32:16,32.575,1.4,
2024/08/09 09:32:17,32.569,1.4,
2024/08/09 09:32:18,32.567,1.4,
2024/08/09 09:32:19,32.563,1.4,
2024/08/09 09:32:20,32.561,1.4,
2024/08/09 09:32:21,32.558,1.4,
2024/08/09 09:32:22,32.556,1.4,
2024/08/09 09:32:23,32.553,1.4,
2024/08/09 09:32:24,32.552,1.4,
2024/08/09 09:32:25,32.549,1.4,
2024/08/09 09:32:26,32.546,1.4,
2024/08/09 09:32:27,32.546,1.4,
2024/08/09 09:32:28,32.548,1.4,
2024/08/09 09:32:29,32.550,1.4,
2024/08/09 09:32:30,32.554,1.4,
2024/08/09 09:32:31,32.561,1.4,
2024/08/09 09:32:32,32.568,1.4,
2024/08/09 09:32:33,32.576,1.4,
2024/08/09 09:32:34,32.585,1.4,
2024/08/09 09:32:35,32.599,1.4,
2024/08/09 09:32:36,32.612,1.4,
2024/08/09 09:32:37,32.622,1.4,
2024/08/09 09:32:38,32.635,1.4,
2024/08/09 09:32:39,32.648,1.4,
2024/08/09 09:32:40,32.657,1.4,
2024/08/09 09:32:41,32.665,1.4,
2024/08/09 09:32:42,32.671,1.4,
2024/08/09 09:32:43,32.675,1.4,
2024/08/09 09:32:44,32.675,1.4,
2024/08/09 09:32:45,32.673,1.4,
2024/08/09 09:32:46,32.670,1.4,
2024/08/09 09:32:47,32.666,1.4,
2024/08/09 09:32:48,32.659,1.4,
2024/08/09 09:32:49,32.654,1.4,
2024/08/09 09:32:50,32.648,1.4,
2024/08/09 09:32:51,32.643,1.4,
2024/08/09 09:32:52,32.639,1.4,
2024/08/09 09:32:53,32.636,1.4,
2024/08/09 09:32:54,32.630,1.4,
2024/08/09 09:32:55,32.621,1.4,
2024/08/09 09:32:56,32.614,1.4,
2024/08/09 09:32:57,32.606,1.4,
2024/08/09 09:32:58,32.603,1.4,
2024/08/09 09:32:59,32.601,1.4,
2024/08/09 09:33:00,32.603,1.4,
2024/08/09 09:33:01,32.606,1.4,
2024/08/09 09:33:02,32.614,1.4,
2024/08/09 09:33:03,32.620,1.4,
2024/08/09 09:33:04,32.630,1.4,
2024/08/09 09:33:05,32.636,1.4,
2024/08/09 09:33:06,32.644,1.4,
2024/08/09 09:33:07,32.651,1.4,
2024/08/09 09:33:08,32.660,1.4,
2024/08/09 09:33:09,32.667,1.4,
2024/08/09 09:33:10,32.674,1.4,
2024/08/09 09:33:11,32.678,1.4,
2024/08/09 09:33:12,32.681,1.4,
2024/08/09 09:33:13,32.683,1.4,
2024/08/09 09:33:14,32.686,1.4,
2024/08/09 09:33:15,32.687,1.4,
2024/08/09 09:33:16,32.689,1.4,
2024/08/09 09:33:17,32.689,1.4,
2024/08/09 09:33:18,32.687,1.4,
2024/08/09 09:33:19,32.685,1.4,
2024/08/09 09:33:20,32.681,1.4,
2024/08/09 09:33:21,32.672,1.4,
2024/08/09 09:33:22,32.660,1.4,
2024/08/09 09:33:23,32.650,1.4,
2024/08/09 09:33:24,32.646,1.4,
2024/08/09 09:33:25,32.642,1.4,
2024/08/09 09:33:26,32.639,1.4,
2024/08/09 09:33:27,32.635,1.4,
2024/08/09 09:33:28,32.630,1.4,
2024/08/09 09:33:29,32.622,1.4,
2024/08/09 09:33:30,32.615,1.4,
2024/08/09 09:33:31,32.609,1.4,
2024/08/09 09:33:32,32.604,1.4,
2024/08/09 09:33:33,32.598,1.4,
2024/08/09 09:33:34,32.591,1.4,
2024/08/09 09:33:35,32.586,1.4,
2024/08/09 09:33:36,32.580,1.4,
2024/08/09 09:33:37,32.571,1.4,
2024/08/09 09:33:38,32.563,1.4,
2024/08/09 09:33:39,32.555,1.4,
2024/08/09 09:33:40,32.551,1.4,
2024/08/09 09:33:41,32.546,1.4,
2024/08/09 09:33:42,32.541,1.4,
2024/08/09 09:33:43,32.538,1.4,
2024/08/09 09:33:44,32.533,1.4,
2024/08/09 09:33:45,32.531,1.4,
2024/08/09 09:33:46,32.530,1.4,
2024/08/09 09:33:47,32.526,1.4,
2024/08/09 09:33:48,32.523,1.4,
2024/08/09 09:33:49,32.520,1.4,
2024/08/09 09:33:50,32.515,1.4,
2024/08/09 09:33:51,32.511,1.4,
2024/08/09 09:33:52,32.503,1.4,
2024/08/09 09:33:53,32.498,1.4,
2024/08/09 09:33:54,32.494,1.4,
2024/08/09 09:33:55,32.488,1.4,
2024/08/09 09:33:56,32.483,1.4,
2024/08/09 09:33:57,32.475,1.4,
2024/08/09 09:33:58,32.465,1.4,
2024/08/09 09:33:59,32.458,1.4,
2024/08/09 09:34:00,32.448,1.4,
2024/08/09 09:34:01,32.441,1.4,
2024/08/09 09:34:02,32.432,1.4,
2024/08/09 09:34:03,32.424,1.4,
2024/08/09 09:34:04,32.417,1.4,
2024/08/09 09:34:05,32.411,1.4,
2024/08/09 09:34:06,32.403,1.4,
2024/08/09 09:34:07,32.397,1.4,
2024/08/09 09:34:08,32.392,1.4,
2024/08/09 09:34:09,32.384,1.4,
2024/08/09 09:34:10,32.380,1.4,
2024/08/09 09:34:11,32.375,1.4,
2024/08/09 09:34:12,32.369,1.4,
2024/08/09 09:34:13,32.361,1.4,
2024/08/09 09:34:14,32.353,1.4,
2024/08/09 09:34:15,32.345,1.4,
2024/08/09 09:34:16,32.340,1.4,
2024/08/09 09:34:17,32.330,1.4,
2024/08/09 09:34:18,32.322,1.4,
2024/08/09 09:34:19,32.313,1.4,
2024/08/09 09:34:20,32.306,1.4,
2024/08/09 09:34:21,32.301,1.4,
2024/08/09 09:34:22,32.295,1.4,
2024/08/09 09:34:23,32.295,1.4,
2024/08/09 09:34:24,32.291,1.4,
2024/08/09 09:34:25,32.289,1.4,
2024/08/09 09:34:26,32.286,1.4,
2024/08/09 09:34:27,32.283,1.4,
2024/08/09 09:34:28,32.280,1.4,
2024/08/09 09:34:29,32.280,1.4,
2024/08/09 09:34:30,32.276,1.4,
2024/08/09 09:34:31,32.272,1.4,
2024/08/09 09:34:32,32.269,1.4,
2024/08/09 09:34:33,32.262,1.4,
2024/08/09 09:34:34,32.260,1.4,
2024/08/09 09:34:35,32.257,1.4,
2024/08/09 09:34:36,32.255,1.4,
2024/08/09 09:34:37,32.252,1.4,
2024/08/09 09:34:38,32.245,1.4,
2024/08/09 09:34:39,32.239,1.4,
2024/08/09 09:34:40,32.236,1.4,
2024/08/09 09:34:41,32.230,1.4,
2024/08/09 09:34:42,32.225,1.4,
2024/08/09 09:34:43,32.218,1.4,
2024/08/09 09:34:44,32.211,1.4,
2024/08/09 09:34:45,32.205,1.4,
2024/08/09 09:34:46,32.202,1.4,
2024/08/09 09:34:47,32.195,1.4,
2024/08/09 09:34:48,32.188,1.4,
2024/08/09 09:34:49,32.184,1.4,
2024/08/09 09:34:50,32.180,1.4,
2024/08/09 09:34:51,32.176,1.4,
2024/08/09 09:34:52,32.173,1.4,
2024/08/09 09:34:53,32.169,1.4,
2024/08/09 09:34:54,32.167,1.4,
2024/08/09 09:34:55,32.166,1.4,
2024/08/09 09:34:56,32.162,1.4,
2024/08/09 09:34:57,32.159,1.4,
2024/08/09 09:34:58,32.156,1.4,
2024/08/09 09:34:59,32.151,1.4,
2024/08/09 09:35:00,32.148,1.4,
2024/08/09 09:35:01,32.145,1.4,
2024/08/09 09:35:02,32.142,1.4,
2024/08/09 09:35:03,32.141,1.4,
2024/08/09 09:35:04,32.138,1.4,
2024/08/09 09:35:05,32.136,1.4,
2024/08/09 09:35:06,32.135,1.4,
2024/08/09 09:35:07,32.134,1.4,
2024/08/09 09:35:08,32.132,1.4,
2024/08/09 09:35:09,32.129,1.4,
2024/08/09 09:35:10,32.127,1.4,
2024/08/09 09:35:11,32.127,1.4,
2024/08/09 09:35:12,32.126,1.4,
2024/08/09 09:35:13,32.124,1.4,
2024/08/09 09:35:14,32.121,1.4,
2024/08/09 09:35:15,32.117,1.4,
2024/08/09 09:35:16,32.113,1.4,
2024/08/09 09:35:17,32.111,1.4,
2024/08/09 09:35:18,32.108,1.4,
2024/08/09 09:35:19,32.105,1.4,
2024/08/09 09:35:20,32.101,1.4,
2024/08/09 09:35:21,32.096,1.4,
2024/08/09 09:35:22,32.091,1.4,
2024/08/09 09:35:23,32.088,1.4,
2024/08/09 09:35:24,32.084,1.4,
2024/08/09 09:35:25,32.079,1.4,
2024/08/09 09:35:26,32.075,1.4,
2024/08/09 09:35:27,32.070,1.4,
2024/08/09 09:35:28,32.065,1.4,
2024/08/09 09:35:29,32.058,1.4,
2024/08/09 09:35:30,32.054,1.4,
2024/08/09 09:35:31,32.050,1.4,
2024/08/09 09:35:32,32.044,1.4,
2024/08/09 09:35:33,32.042,1.4,
2024/08/09 09:35:34,32.039,1.4,
2024/08/09 09:35:35,32.037,1.4,
2024/08/09 09:35:36,32.035,1.4,
2024/08/09 09:35:37,32.033,1.4,
2024/08/09 09:35:38,32.033,1.4,
2024/08/09 09:35:39,32.034,1.4,
2024/08/09 09:35:40,32.038,1.4,
2024/08/09 09:35:41,32.040,1.4,
2024/08/09 09:35:42,32.043,1.4,
2024/08/09 09:35:43,32.045,1.4,
2024/08/09 09:35:44,32.048,1.4,
2024/08/09 09:35:45,32.048,1.4,
2024/08/09 09:35:46,32.050,1.4,
2024/08/09 09:35:47,32.050,1.4,
2024/08/09 09:35:48,32.049,1.4,
2024/08/09 09:35:49,32.048,1.4,
2024/08/09 09:35:50,32.045,1.4,
2024/08/09 09:35:51,32.041,1.4,
2024/08/09 09:35:52,32.037,1.4,
2024/08/09 09:35:53,32.033,1.4,
2024/08/09 09:35:54,32.031,1.4,
2024/08/09 09:35:55,32.026,1.4,
2024/08/09 09:35:56,32.021,1.4,
2024/08/09 09:35:57,32.017,1.4,
2024/08/09 09:35:58,32.012,1.4,
2024/08/09 09:35:59,32.006,1.4,
2024/08/09 09:36:00,32.002,1.4,
2024/08/09 09:36:01,31.996,1.4,
2024/08/09 09:36:02,31.989,1.4,
2024/08/09 09:36:03,31.984,1.4,
2024/08/09 09:36:04,31.980,1.4,
2024/08/09 09:36:05,31.974,1.4,
2024/08/09 09:36:06,31.968,1.4,
2024/08/09 09:36:07,31.964,1.4,
2024/08/09 09:36:08,31.961,1.4,
2024/08/09 09:36:09,31.957,1.4,
2024/08/09 09:36:10,31.953,1.4,
2024/08/09 09:36:11,31.950,1.4,
2024/08/09 09:36:12,31.944,1.4,
2024/08/09 09:36:13,31.939,1.4,
2024/08/09 09:36:14,31.936,1.4,
2024/08/09 09:36:15,31.932,1.4,
2024/08/09 09:36:16,31.930,1.4,
2024/08/09 09:36:17,31.925,1.4,
2024/08/09 09:36:18,31.919,1.4,
2024/08/09 09:36:19,31.915,1.4,
2024/08/09 09:36:20,31.913,1.4,
2024/08/09 09:36:21,31.907,1.4,
2024/08/09 09:36:22,31.903,1.4,
2024/08/09 09:36:23,31.898,1.4,
2024/08/09 09:36:24,31.895,1.4,
2024/08/09 09:36:25,31.891,1.4,
2024/08/09 09:36:26,31.888,1.4,
2024/08/09 09:36:27,31.886,1.4,
2024/08/09 09:36:28,31.882,1.4,
2024/08/09 09:36:29,31.879,1.4,
2024/08/09 09:36:30,31.875,1.4,
2024/08/09 09:36:31,31.871,1.4,
2024/08/09 09:36:32,31.868,1.4,
2024/08/09 09:36:33,31.864,1.4,
2024/08/09 09:36:34,31.860,1.4,
2024/08/09 09:36:35,31.853,1.4,
2024/08/09 09:36:36,31.849,1.4,
2024/08/09 09:36:37,31.845,1.4,
2024/08/09 09:36:38,31.842,1.4,
2024/08/09 09:36:39,31.837,1.4,
2024/08/09 09:36:40,31.833,1.4,
2024/08/09 09:36:41,31.830,1.4,
2024/08/09 09:36:42,31.827,1.4,
2024/08/09 09:36:43,31.820,1.4,
2024/08/09 09:36:44,31.816,1.4,
2024/08/09 09:36:45,31.813,1.4,
2024/08/09 09:36:46,31.807,1.4,
2024/08/09 09:36:47,31.803,1.4,
2024/08/09 09:36:48,31.801,1.4,
2024/08/09 09:36:49,31.798,1.4,
2024/08/09 09:36:50,31.796,1.4,
2024/08/09 09:36:51,31.794,1.4,
2024/08/09 09:36:52,31.792,1.4,
2024/08/09 09:36:53,31.787,1.4,
2024/08/09 09:36:54,31.784,1.4,
2024/08/09 09:36:55,31.781,1.4,
2024/08/09 09:36:56,31.778,1.4,
2024/08/09 09:36:57,31.775,1.4,
2024/08/09 09:36:58,31.772,1.4,
2024/08/09 09:36:59,31.767,1.4,
2024/08/09 09:37:00,31.765,1.4,
2024/08/09 09:37:01,31.764,1.4,
2024/08/09 09:37:02,31.764,1.4,
2024/08/09 09:37:03,31.762,1.4,
2024/08/09 09:37:04,31.760,1.4,
2024/08/09 09:37:05,31.760,1.4,
2024/08/09 09:37:06,31.760,1.4,
2024/08/09 09:37:07,31.759,1.4,
2024/08/09 09:37:08,31.758,1.4,
2024/08/09 09:37:09,31.756,1.4,
2024/08/09 09:37:10,31.755,1.4,
2024/08/09 09:37:11,31.755,1.4,
2024/08/09 09:37:12,31.753,1.4,
2024/08/09 09:37:13,31.752,1.4,
2024/08/09 09:37:14,31.753,1.4,
2024/08/09 09:37:15,31.753,1.4,
2024/08/09 09:37:16,31.753,1.4,
2024/08/09 09:37:17,31.752,1.4,
2024/08/09 09:37:18,31.752,1.4,
2024/08/09 09:37:19,31.751,1.4,
2024/08/09 09:37:20,31.750,1.4,
2024/08/09 09:37:21,31.750,1.4,
2024/08/09 09:37:22,31.749,1.4,
2024/08/09 09:37:23,31.748,1.4,
2024/08/09 09:37:24,31.748,1.4,
2024/08/09 09:37:25,31.747,1.4,
2024/08/09 09:37:26,31.747,1.4,
2024/08/09 09:37:27,31.746,1.4,
2024/08/09 09:37:28,31.745,1.4,
2024/08/09 09:37:29,31.743,1.4,
2024/08/09 09:37:30,31.740,1.4,
2024/08/09 09:37:31,31.740,1.4,
2024/08/09 09:37:32,31.739,1.4,
2024/08/09 09:37:33,31.738,1.4,
2024/08/09 09:37:34,31.738,1.4,
2024/08/09 09:37:35,31.736,1.4,
2024/08/09 09:37:36,31.735,1.4,
2024/08/09 09:37:37,31.733,1.4,
2024/08/09 09:37:38,31.731,1.4,
2024/08/09 09:37:39,31.729,1.4,
2024/08/09 09:37:40,31.728,1.4,
2024/08/09 09:37:41,31.727,1.4,
2024/08/09 09:37:42,31.727,1.4,
2024/08/09 09:37:43,31.727,1.4,
2024/08/09 09:37:44,31.727,1.4,
2024/08/09 09:37:45,31.727,1.4,
2024/08/09 09:37:46,31.727,1.4,
2024/08/09 09:37:47,31.726,1.4,
2024/08/09 09:37:48,31.726,1.4,
2024/08/09 09:37:49,31.725,1.4,
2024/08/09 09:37:50,31.723,1.4,
2024/08/09 09:37:51,31.722,1.4,
2024/08/09 09:37:52,31.721,1.4,
2024/08/09 09:37:53,31.719,1.4,
2024/08/09 09:37:54,31.718,1.4,
2024/08/09 09:37:55,31.717,1.4,
2024/08/09 09:37:56,31.715,1.4,
2024/08/09 09:37:57,31.713,1.4,
2024/08/09 09:37:58,31.711,1.4,
2024/08/09 09:37:59,31.710,1.4,
2024/08/09 09:38:00,31.709,1.4,
2024/08/09 09:38:01,31.707,1.4,
2024/08/09 09:38:02,31.703,1.4,
2024/08/09 09:38:03,31.700,1.4,
2024/08/09 09:38:04,31.697,1.4,
2024/08/09 09:38:05,31.694,1.4,
2024/08/09 09:38:06,31.692,1.4,
2024/08/09 09:38:07,31.690,1.4,
2024/08/09 09:38:08,31.686,1.4,
2024/08/09 09:38:09,31.682,1.4,
2024/08/09 09:38:10,31.677,1.4,
2024/08/09 09:38:11,31.667,1.4,
2024/08/09 09:38:12,31.662,1.4,
2024/08/09 09:38:13,31.652,1.4,
2024/08/09 09:38:14,31.647,1.4,
2024/08/09 09:38:15,31.643,1.4,
2024/08/09 09:38:16,31.640,1.4,
2024/08/09 09:38:17,31.635,1.4,
2024/08/09 09:38:18,31.630,1.4,
2024/08/09 09:38:19,31.626,1.4,
2024/08/09 09:38:20,31.622,1.4,
2024/08/09 09:38:21,31.618,1.4,
2024/08/09 09:38:22,31.619,1.4,
2024/08/09 09:38:23,31.618,1.4,
2024/08/09 09:38:24,31.621,1.4,
2024/08/09 09:38:25,31.627,1.4,
2024/08/09 09:38:26,31.636,1.4,
2024/08/09 09:38:27,31.653,1.4,
2024/08/09 09:38:28,31.674,1.4,
2024/08/09 09:38:29,31.696,1.4,
2024/08/09 09:38:30,31.721,1.4,
2024/08/09 09:38:31,31.747,1.4,
2024/08/09 09:38:32,31.771,1.4,
2024/08/09 09:38:33,31.793,1.4,
2024/08/09 09:38:34,31.815,1.4,
2024/08/09 09:38:35,31.836,1.4,
2024/08/09 09:38:36,31.854,1.4,
2024/08/09 09:38:37,31.864,1.4,
2024/08/09 09:38:38,31.898,1.4,
2024/08/09 09:38:39,31.912,1.4,
2024/08/09 09:38:40,31.918,1.4,
2024/08/09 09:38:41,31.917,1.4,
2024/08/09 09:38:42,31.892,1.4,
2024/08/09 09:38:43,31.871,1.4,
2024/08/09 09:38:44,31.859,1.4,
2024/08/09 09:38:45,31.853,1.4,
2024/08/09 09:38:46,31.846,1.4,
2024/08/09 09:38:47,31.846,1.4,
2024/08/09 09:38:48,31.848,1.4,
2024/08/09 09:38:49,31.856,1.4,
2024/08/09 09:38:50,31.867,1.4,
2024/08/09 09:38:51,31.876,1.4,
2024/08/09 09:38:52,31.886,1.4,
2024/08/09 09:38:53,31.896,1.4,
2024/08/09 09:38:54,31.908,1.4,
2024/08/09 09:38:55,31.921,1.4,
2024/08/09 09:38:56,31.938,1.4,
2024/08/09 09:38:57,31.952,1.4,
2024/08/09 09:38:58,31.963,1.4,
2024/08/09 09:38:59,31.970,1.4,
2024/08/09 09:39:00,31.979,1.4,
2024/08/09 09:39:01,31.987,1.4,
2024/08/09 09:39:02,31.995,1.4,
2024/08/09 09:39:03,31.996,1.4,
2024/08/09 09:39:04,31.997,1.4,
2024/08/09 09:39:05,31.991,1.4,
2024/08/09 09:39:06,31.984,1.4,
2024/08/09 09:39:07,31.972,1.4,
2024/08/09 09:39:08,31.959,1.4,
2024/08/09 09:39:09,31.942,1.4,
2024/08/09 09:39:10,31.925,1.4,
2024/08/09 09:39:11,31.906,1.4,
2024/08/09 09:39:12,31.889,1.4,
2024/08/09 09:39:13,31.880,1.4,
2024/08/09 09:39:14,31.878,1.4,
2024/08/09 09:39:15,31.870,1.4,
2024/08/09 09:39:16,31.859,1.4,
2024/08/09 09:39:17,31.850,1.4,
2024/08/09 09:39:18,31.837,1.4,
2024/08/09 09:39:19,31.826,1.4,
2024/08/09 09:39:20,31.813,1.4,
2024/08/09 09:39:21,31.802,1.4,
2024/08/09 09:39:22,31.795,1.4,
2024/08/09 09:39:23,31.787,1.4,
2024/08/09 09:39:24,31.781,1.4,
2024/08/09 09:39:25,31.770,1.4,
2024/08/09 09:39:26,31.764,1.4,
2024/08/09 09:39:27,31.756,1.4,
2024/08/09 09:39:28,31.747,1.4,
2024/08/09 09:39:29,31.737,1.4,
2024/08/09 09:39:30,31.722,1.4,
2024/08/09 09:39:31,31.699,1.4,
2024/08/09 09:39:32,31.679,1.4,
2024/08/09 09:39:33,31.662,1.4,
2024/08/09 09:39:34,31.649,1.4,
2024/08/09 09:39:35,31.640,1.4,
2024/08/09 09:39:36,31.631,1.4,
2024/08/09 09:39:37,31.626,1.4,
2024/08/09 09:39:38,31.619,1.4,
2024/08/09 09:39:39,31.606,1.4,
2024/08/09 09:39:40,31.588,1.4,
2024/08/09 09:39:41,31.571,1.4,
2024/08/09 09:39:42,31.556,1.4,
2024/08/09 09:39:43,31.541,1.4,
2024/08/09 09:39:44,31.528,1.4,
2024/08/09 09:39:45,31.523,1.4,
2024/08/09 09:39:46,31.520,1.4,
2024/08/09 09:39:47,31.513,1.4,
2024/08/09 09:39:48,31.504,1.4,
2024/08/09 09:39:49,31.490,1.4,
2024/08/09 09:39:50,31.477,1.4,
2024/08/09 09:39:51,31.467,1.4,
2024/08/09 09:39:52,31.458,1.4,
2024/08/09 09:39:53,31.444,1.4,
2024/08/09 09:39:54,31.432,1.4,
2024/08/09 09:39:55,31.420,1.4,
2024/08/09 09:39:56,31.408,1.4,
2024/08/09 09:39:57,31.397,1.4,
2024/08/09 09:39:58,31.388,1.4,
2024/08/09 09:39:59,31.375,1.4,
