// DEFI Series
// CSV File
// Firmware Version 1.02
// Software Version 1.04
[Head]
SondeName=DEFI2-T
SondeNo=0AAF045
SensorType=T2B0
SensorType2=0301
SensorType3=60
Channel=2
Interval=1
SampleCnt=39823
StartTime=2024/11/05 08:00:00
EndTime=2024/11/05 19:03:42
StopTime=2024/11/05 19:03:42
Status=01000
DepAdjRho=1.0250
ImmersionEN=1
CoefDate=2016/09/05
Immersion_Effect=0
Ch1=-1.422639e+01,+1.566039e-03,-2.764373e-08,+6.512312e-13,-8.389325e-18,+5.553366e-23,+0.000000e+00,+0.000000e+00,
Ch2=1.169766e-02,8.109043e-04,0.000000e00,0.000000e00,0.000000e00,0.000000e00,0.000000e00,0.000000e00,
[Item]
TimeStamp,Temp. [degC],Batt. [V],
2024/11/05 08:04:12,24.780,1.4,
2024/11/05 08:04:13,24.779,1.4,
2024/11/05 08:04:14,24.778,1.4,
2024/11/05 08:04:15,24.777,1.4,
2024/11/05 08:04:16,24.777,1.4,
2024/11/05 08:04:17,24.776,1.4,
2024/11/05 08:04:18,24.775,1.4,
2024/11/05 08:04:19,24.775,1.4,
2024/11/05 08:04:20,24.774,1.4,
2024/11/05 08:04:21,24.773,1.4,
2024/11/05 08:04:22,24.772,1.4,
2024/11/05 08:04:23,24.771,1.4,
2024/11/05 08:04:24,24.770,1.4,
2024/11/05 08:04:25,24.769,1.4,
2024/11/05 08:04:26,24.768,1.4,
2024/11/05 08:04:27,24.767,1.4,
2024/11/05 08:04:28,24.766,1.4,
2024/11/05 08:04:29,24.765,1.4,
2024/11/05 08:04:30,24.764,1.4,
2024/11/05 08:04:31,24.763,1.4,
2024/11/05 08:04:32,24.761,1.4,
2024/11/05 08:04:33,24.760,1.4,
2024/11/05 08:04:34,24.759,1.4,
2024/11/05 08:04:35,24.759,1.4,
2024/11/05 08:04:36,24.757,1.4,
2024/11/05 08:04:37,24.756,1.4,
2024/11/05 08:04:38,24.755,1.4,
2024/11/05 08:04:39,24.755,1.4,
2024/11/05 08:04:40,24.755,1.4,
2024/11/05 08:04:41,24.754,1.4,
2024/11/05 08:04:42,24.753,1.4,
2024/11/05 08:04:43,24.752,1.4,
2024/11/05 08:04:44,24.752,1.4,
2024/11/05 08:04:45,24.751,1.4,
2024/11/05 08:04:46,24.750,1.4,
2024/11/05 08:04:47,24.749,1.4,
2024/11/05 08:04:48,24.748,1.4,
2024/11/05 08:04:49,24.747,1.4,
2024/11/05 08:04:50,24.747,1.4,
2024/11/05 08:04:51,24.746,1.4,
2024/11/05 08:04:52,24.745,1.4,
2024/11/05 08:04:53,24.744,1.4,
2024/11/05 08:04:54,24.743,1.4,
2024/11/05 08:04:55,24.743,1.4,
2024/11/05 08:04:56,24.741,1.4,
2024/11/05 08:04:57,24.741,1.4,
2024/11/05 08:04:58,24.740,1.4,
2024/11/05 08:04:59,24.740,1.4,
2024/11/05 08:05:00,24.739,1.4,
2024/11/05 08:05:01,24.738,1.4,
2024/11/05 08:05:02,24.737,1.4,
2024/11/05 08:05:03,24.735,1.4,
2024/11/05 08:05:04,24.733,1.4,
2024/11/05 08:05:05,24.732,1.4,
2024/11/05 08:05:06,24.730,1.4,
2024/11/05 08:05:07,24.729,1.4,
2024/11/05 08:05:08,24.729,1.4,
2024/11/05 08:05:09,24.729,1.4,
2024/11/05 08:05:10,24.728,1.4,
2024/11/05 08:05:11,24.728,1.4,
2024/11/05 08:05:12,24.727,1.4,
2024/11/05 08:05:13,24.726,1.4,
2024/11/05 08:05:14,24.726,1.4,
2024/11/05 08:05:15,24.724,1.4,
2024/11/05 08:05:16,24.724,1.4,
2024/11/05 08:05:17,24.723,1.4,
2024/11/05 08:05:18,24.722,1.4,
2024/11/05 08:05:19,24.721,1.4,
2024/11/05 08:05:20,24.720,1.4,
2024/11/05 08:05:21,24.720,1.4,
2024/11/05 08:05:22,24.718,1.4,
2024/11/05 08:05:23,24.718,1.4,
2024/11/05 08:05:24,24.717,1.4,
2024/11/05 08:05:25,24.716,1.4,
2024/11/05 08:05:26,24.715,1.4,
2024/11/05 08:05:27,24.714,1.4,
2024/11/05 08:05:28,24.713,1.4,
2024/11/05 08:05:29,24.713,1.4,
2024/11/05 08:05:30,24.713,1.4,
2024/11/05 08:05:31,24.712,1.4,
2024/11/05 08:05:32,24.711,1.4,
2024/11/05 08:05:33,24.710,1.4,
2024/11/05 08:05:34,24.709,1.4,
2024/11/05 08:05:35,24.709,1.4,
2024/11/05 08:05:36,24.709,1.4,
2024/11/05 08:05:37,24.709,1.4,
2024/11/05 08:05:38,24.708,1.4,
2024/11/05 08:05:39,24.708,1.4,
2024/11/05 08:05:40,24.708,1.4,
2024/11/05 08:05:41,24.707,1.4,
2024/11/05 08:05:42,24.707,1.4,
2024/11/05 08:05:43,24.706,1.4,
2024/11/05 08:05:44,24.705,1.4,
2024/11/05 08:05:45,24.703,1.4,
2024/11/05 08:05:46,24.703,1.4,
2024/11/05 08:05:47,24.702,1.4,
2024/11/05 08:05:48,24.702,1.4,
2024/11/05 08:05:49,24.701,1.4,
2024/11/05 08:05:50,24.701,1.4,
2024/11/05 08:05:51,24.700,1.4,
2024/11/05 08:05:52,24.700,1.4,
2024/11/05 08:05:53,24.699,1.4,
2024/11/05 08:05:54,24.699,1.4,
2024/11/05 08:05:55,24.698,1.4,
2024/11/05 08:05:56,24.698,1.4,
2024/11/05 08:05:57,24.698,1.4,
2024/11/05 08:05:58,24.697,1.4,
2024/11/05 08:05:59,24.697,1.4,
2024/11/05 08:06:00,24.697,1.4,
2024/11/05 08:06:01,24.696,1.4,
2024/11/05 08:06:02,24.695,1.4,
2024/11/05 08:06:03,24.694,1.4,
2024/11/05 08:06:04,24.694,1.4,
2024/11/05 08:06:05,24.694,1.4,
2024/11/05 08:06:06,24.693,1.4,
2024/11/05 08:06:07,24.693,1.4,
2024/11/05 08:06:08,24.692,1.4,
2024/11/05 08:06:09,24.693,1.4,
2024/11/05 08:06:10,24.692,1.4,
2024/11/05 08:06:11,24.692,1.4,
2024/11/05 08:06:12,24.692,1.4,
2024/11/05 08:06:13,24.692,1.4,
2024/11/05 08:06:14,24.691,1.4,
2024/11/05 08:06:15,24.691,1.4,
2024/11/05 08:06:16,24.691,1.4,
2024/11/05 08:06:17,24.690,1.4,
2024/11/05 08:06:18,24.690,1.4,
2024/11/05 08:06:19,24.690,1.4,
2024/11/05 08:06:20,24.690,1.4,
2024/11/05 08:06:21,24.689,1.4,
2024/11/05 08:06:22,24.689,1.4,
2024/11/05 08:06:23,24.689,1.4,
2024/11/05 08:06:24,24.688,1.4,
2024/11/05 08:06:25,24.688,1.4,
2024/11/05 08:06:26,24.686,1.4,
2024/11/05 08:06:27,24.686,1.4,
2024/11/05 08:06:28,24.685,1.4,
2024/11/05 08:06:29,24.684,1.4,
2024/11/05 08:06:30,24.684,1.4,
2024/11/05 08:06:31,24.684,1.4,
2024/11/05 08:06:32,24.684,1.4,
2024/11/05 08:06:33,24.683,1.4,
2024/11/05 08:06:34,24.682,1.4,
2024/11/05 08:06:35,24.682,1.4,
2024/11/05 08:06:36,24.682,1.4,
2024/11/05 08:06:37,24.682,1.4,
2024/11/05 08:06:38,24.681,1.4,
2024/11/05 08:06:39,24.680,1.4,
2024/11/05 08:06:40,24.680,1.4,
2024/11/05 08:06:41,24.679,1.4,
2024/11/05 08:06:42,24.679,1.4,
2024/11/05 08:06:43,24.677,1.4,
2024/11/05 08:06:44,24.676,1.4,
2024/11/05 08:06:45,24.676,1.4,
2024/11/05 08:06:46,24.675,1.4,
2024/11/05 08:06:47,24.674,1.4,
2024/11/05 08:06:48,24.673,1.4,
2024/11/05 08:06:49,24.672,1.4,
2024/11/05 08:06:50,24.671,1.4,
2024/11/05 08:06:51,24.669,1.4,
2024/11/05 08:06:52,24.668,1.4,
2024/11/05 08:06:53,24.667,1.4,
2024/11/05 08:06:54,24.667,1.4,
2024/11/05 08:06:55,24.667,1.4,
2024/11/05 08:06:56,24.667,1.4,
2024/11/05 08:06:57,24.667,1.4,
2024/11/05 08:06:58,24.667,1.4,
2024/11/05 08:06:59,24.667,1.4,
2024/11/05 08:07:00,24.667,1.4,
2024/11/05 08:07:01,24.666,1.4,
2024/11/05 08:07:02,24.666,1.4,
2024/11/05 08:07:03,24.666,1.4,
2024/11/05 08:07:04,24.666,1.4,
2024/11/05 08:07:05,24.666,1.4,
2024/11/05 08:07:06,24.666,1.4,
2024/11/05 08:07:07,24.665,1.4,
2024/11/05 08:07:08,24.665,1.4,
2024/11/05 08:07:09,24.665,1.4,
2024/11/05 08:07:10,24.664,1.4,
2024/11/05 08:07:11,24.665,1.4,
2024/11/05 08:07:12,24.664,1.4,
2024/11/05 08:07:13,24.664,1.4,
2024/11/05 08:07:14,24.663,1.4,
2024/11/05 08:07:15,24.663,1.4,
2024/11/05 08:07:16,24.662,1.4,
2024/11/05 08:07:17,24.663,1.4,
2024/11/05 08:07:18,24.663,1.4,
2024/11/05 08:07:19,24.662,1.4,
2024/11/05 08:07:20,24.663,1.4,
2024/11/05 08:07:21,24.663,1.4,
2024/11/05 08:07:22,24.662,1.4,
2024/11/05 08:07:23,24.663,1.4,
2024/11/05 08:07:24,24.663,1.4,
2024/11/05 08:07:25,24.662,1.4,
2024/11/05 08:07:26,24.663,1.4,
2024/11/05 08:07:27,24.662,1.4,
2024/11/05 08:07:28,24.661,1.4,
2024/11/05 08:07:29,24.661,1.4,
2024/11/05 08:07:30,24.660,1.4,
2024/11/05 08:07:31,24.660,1.4,
2024/11/05 08:07:32,24.660,1.4,
2024/11/05 08:07:33,24.660,1.4,
2024/11/05 08:07:34,24.660,1.4,
2024/11/05 08:07:35,24.660,1.4,
2024/11/05 08:07:36,24.660,1.4,
2024/11/05 08:07:37,24.660,1.4,
2024/11/05 08:07:38,24.660,1.4,
2024/11/05 08:07:39,24.660,1.4,
2024/11/05 08:07:40,24.660,1.4,
2024/11/05 08:07:41,24.660,1.4,
2024/11/05 08:07:42,24.660,1.4,
2024/11/05 08:07:43,24.660,1.4,
2024/11/05 08:07:44,24.659,1.4,
2024/11/05 08:07:45,24.660,1.4,
2024/11/05 08:07:46,24.660,1.4,
2024/11/05 08:07:47,24.659,1.4,
2024/11/05 08:07:48,24.660,1.4,
2024/11/05 08:07:49,24.660,1.4,
2024/11/05 08:07:50,24.660,1.4,
2024/11/05 08:07:51,24.659,1.4,
2024/11/05 08:07:52,24.659,1.4,
2024/11/05 08:07:53,24.659,1.4,
2024/11/05 08:07:54,24.659,1.4,
2024/11/05 08:07:55,24.659,1.4,
2024/11/05 08:07:56,24.659,1.4,
2024/11/05 08:07:57,24.659,1.4,
2024/11/05 08:07:58,24.659,1.4,
2024/11/05 08:07:59,24.659,1.4,
2024/11/05 08:08:00,24.659,1.4,
2024/11/05 08:08:01,24.659,1.4,
2024/11/05 08:08:02,24.658,1.4,
2024/11/05 08:08:03,24.658,1.4,
2024/11/05 08:08:04,24.657,1.4,
2024/11/05 08:08:05,24.657,1.4,
2024/11/05 08:08:06,24.657,1.4,
2024/11/05 08:08:07,24.656,1.4,
2024/11/05 08:08:08,24.657,1.4,
2024/11/05 08:08:09,24.657,1.4,
2024/11/05 08:08:10,24.658,1.4,
2024/11/05 08:08:11,24.658,1.4,
2024/11/05 08:08:12,24.658,1.4,
2024/11/05 08:08:13,24.658,1.4,
2024/11/05 08:08:14,24.658,1.4,
2024/11/05 08:08:15,24.658,1.4,
2024/11/05 08:08:16,24.658,1.4,
2024/11/05 08:08:17,24.658,1.4,
2024/11/05 08:08:18,24.658,1.4,
2024/11/05 08:08:19,24.658,1.4,
2024/11/05 08:08:20,24.658,1.4,
2024/11/05 08:08:21,24.658,1.4,
2024/11/05 08:08:22,24.659,1.4,
2024/11/05 08:08:23,24.659,1.4,
2024/11/05 08:08:24,24.661,1.4,
2024/11/05 08:08:25,24.661,1.4,
2024/11/05 08:08:26,24.662,1.4,
2024/11/05 08:08:27,24.662,1.4,
2024/11/05 08:08:28,24.662,1.4,
2024/11/05 08:08:29,24.662,1.4,
2024/11/05 08:08:30,24.662,1.4,
2024/11/05 08:08:31,24.662,1.4,
2024/11/05 08:08:32,24.663,1.4,
2024/11/05 08:08:33,24.663,1.4,
2024/11/05 08:08:34,24.663,1.4,
2024/11/05 08:08:35,24.664,1.4,
2024/11/05 08:08:36,24.664,1.4,
2024/11/05 08:08:37,24.665,1.4,
2024/11/05 08:08:38,24.665,1.4,
2024/11/05 08:08:39,24.665,1.4,
2024/11/05 08:08:40,24.666,1.4,
2024/11/05 08:08:41,24.666,1.4,
2024/11/05 08:08:42,24.666,1.4,
2024/11/05 08:08:43,24.666,1.4,
2024/11/05 08:08:44,24.667,1.4,
2024/11/05 08:08:45,24.668,1.4,
2024/11/05 08:08:46,24.668,1.4,
2024/11/05 08:08:47,24.670,1.4,
2024/11/05 08:08:48,24.671,1.4,
2024/11/05 08:08:49,24.671,1.4,
2024/11/05 08:08:50,24.672,1.4,
2024/11/05 08:08:51,24.674,1.4,
2024/11/05 08:08:52,24.675,1.4,
2024/11/05 08:08:53,24.675,1.4,
2024/11/05 08:08:54,24.675,1.4,
2024/11/05 08:08:55,24.676,1.4,
2024/11/05 08:08:56,24.677,1.4,
2024/11/05 08:08:57,24.678,1.4,
2024/11/05 08:08:58,24.679,1.4,
2024/11/05 08:08:59,24.680,1.4,
2024/11/05 08:09:00,24.681,1.4,
2024/11/05 08:09:01,24.682,1.4,
2024/11/05 08:09:02,24.682,1.4,
2024/11/05 08:09:03,24.683,1.4,
2024/11/05 08:09:04,24.684,1.4,
2024/11/05 08:09:05,24.685,1.4,
2024/11/05 08:09:06,24.686,1.4,
2024/11/05 08:09:07,24.688,1.4,
2024/11/05 08:09:08,24.689,1.4,
2024/11/05 08:09:09,24.689,1.4,
2024/11/05 08:09:10,24.689,1.4,
2024/11/05 08:09:11,24.689,1.4,
2024/11/05 08:09:12,24.690,1.4,
2024/11/05 08:09:13,24.691,1.4,
2024/11/05 08:09:14,24.692,1.4,
2024/11/05 08:09:15,24.692,1.4,
2024/11/05 08:09:16,24.692,1.4,
2024/11/05 08:09:17,24.693,1.4,
2024/11/05 08:09:18,24.693,1.4,
2024/11/05 08:09:19,24.693,1.4,
2024/11/05 08:09:20,24.693,1.4,
2024/11/05 08:09:21,24.694,1.4,
2024/11/05 08:09:22,24.694,1.4,
2024/11/05 08:09:23,24.695,1.4,
2024/11/05 08:09:24,24.695,1.4,
2024/11/05 08:09:25,24.695,1.4,
2024/11/05 08:09:26,24.696,1.4,
2024/11/05 08:09:27,24.696,1.4,
2024/11/05 08:09:28,24.697,1.4,
2024/11/05 08:09:29,24.697,1.4,
2024/11/05 08:09:30,24.696,1.4,
2024/11/05 08:09:31,24.697,1.4,
2024/11/05 08:09:32,24.697,1.4,
2024/11/05 08:09:33,24.697,1.4,
2024/11/05 08:09:34,24.697,1.4,
2024/11/05 08:09:35,24.698,1.4,
2024/11/05 08:09:36,24.698,1.4,
2024/11/05 08:09:37,24.699,1.4,
2024/11/05 08:09:38,24.699,1.4,
2024/11/05 08:09:39,24.698,1.4,
2024/11/05 08:09:40,24.699,1.4,
2024/11/05 08:09:41,24.699,1.4,
2024/11/05 08:09:42,24.699,1.4,
2024/11/05 08:09:43,24.700,1.4,
2024/11/05 08:09:44,24.700,1.4,
2024/11/05 08:09:45,24.700,1.4,
2024/11/05 08:09:46,24.700,1.4,
2024/11/05 08:09:47,24.701,1.4,
2024/11/05 08:09:48,24.701,1.4,
2024/11/05 08:09:49,24.702,1.4,
2024/11/05 08:09:50,24.703,1.4,
2024/11/05 08:09:51,24.704,1.4,
2024/11/05 08:09:52,24.704,1.4,
2024/11/05 08:09:53,24.706,1.4,
2024/11/05 08:09:54,24.706,1.4,
2024/11/05 08:09:55,24.707,1.4,
2024/11/05 08:09:56,24.708,1.4,
2024/11/05 08:09:57,24.708,1.4,
2024/11/05 08:09:58,24.708,1.4,
2024/11/05 08:09:59,24.709,1.4,
